#36864
#36300
#36300
#564
#0
   Index      Gx      Gy      Gz
   20482   25997   19461   -4368
   20483   25430   20195   -4368
   20484   24843   20913   -4368
   20485   24236   21614   -4368
   20486   23609   22297   -4368
   20487   22962   22962   -4368
   20488   22297   23609   -4368
   20489   21614   24236   -4368
   20490   20913   24843   -4368
   20491   20195   25430   -4368
   20492   19461   25997   -4368
   20493   18710   26542   -4368
   20494   17945   27065   -4368
   20495   17165   27567   -4368
   20496   16370   28046   -4368
   20497   15563   28502   -4368
   20498   14743   28934   -4368
   20499   13910   29344   -4368
   20500   13067   29729   -4368
   20501   12212   30090   -4368
   20502   11348   30426   -4368
   20503   10475   30738   -4368
   20504    9593   31025   -4368
   20505    8703   31286   -4368
   20506    7806   31522   -4368
   20507    6902   31732   -4368
   20508    5993   31916   -4368
   20509    5080   32074   -4368
   20510    4162   32206   -4368
   20511    3240   32312   -4368
   20512    2316   32391   -4368
   20513    1390   32444   -4368
   20514     463   32471   -4368
   20515    -463   32471   -4368
   20516   -1390   32444   -4368
   20517   -2316   32391   -4368
   20518   -3240   32312   -4368
   20519   -4162   32206   -4368
   20520   -5080   32074   -4368
   20521   -5993   31916   -4368
   20522   -6902   31732   -4368
   20523   -7806   31522   -4368
   20524   -8703   31286   -4368
   20525   -9593   31025   -4368
   20526  -10475   30738   -4368
   20527  -11348   30426   -4368
   20528  -12212   30090   -4368
   20529  -13067   29729   -4368
   20530  -13910   29344   -4368
   20531  -14743   28934   -4368
   20532  -15563   28502   -4368
   20533  -16370   28046   -4368
   20534  -17165   27567   -4368
   20535  -17945   27065   -4368
   20536  -18710   26542   -4368
   20537  -19461   25997   -4368
   20538  -20195   25430   -4368
   20539  -20913   24843   -4368
   20540  -21614   24236   -4368
   20541  -22297   23609   -4368
   20542  -22962   22962   -4368
   20543  -23609   22297   -4368
   20544  -24236   21614   -4368
   20545  -24843   20913   -4368
   20546  -25430   20195   -4368
   20547  -25997   19461   -4368
   20548  -26542   18710   -4368
   20549  -27065   17945   -4368
   20550  -27567   17165   -4368
   20551  -28046   16370   -4368
   20552  -28502   15563   -4368
   20553  -28934   14743   -4368
   20554  -29344   13910   -4368
   20555  -29729   13067   -4368
   20556  -30090   12212   -4368
   20557  -30426   11348   -4368
   20558  -30738   10475   -4368
   20559  -31025    9593   -4368
   20560  -31286    8703   -4368
   20561  -31522    7806   -4368
   20562  -31732    6902   -4368
   20563  -31916    5993   -4368
   20564  -32074    5080   -4368
   20565  -32206    4162   -4368
   20566  -32312    3240   -4368
   20567  -32391    2316   -4368
   20568  -32444    1390   -4368
   20569  -32471     463   -4368
   20570  -32471    -463   -4368
   20571  -32444   -1390   -4368
   20572  -32391   -2316   -4368
   20573  -32312   -3240   -4368
   20574  -32206   -4162   -4368
   20575  -32074   -5080   -4368
   20576  -31916   -5993   -4368
   20577  -31732   -6902   -4368
   20578  -31522   -7806   -4368
   20579  -31286   -8703   -4368
   20580  -31025   -9593   -4368
   20581  -30738  -10475   -4368
   20582  -30426  -11348   -4368
   20583  -30090  -12212   -4368
   20584  -29729  -13067   -4368
   20585  -29344  -13910   -4368
   20586  -28934  -14743   -4368
   20587  -28502  -15563   -4368
   20588  -28046  -16370   -4368
   20589  -27567  -17165   -4368
   20590  -27065  -17945   -4368
   20591  -26542  -18710   -4368
   20592  -25997  -19461   -4368
   20593  -25430  -20195   -4368
   20594  -24843  -20913   -4368
   20595  -24236  -21614   -4368
   20596  -23609  -22297   -4368
   20597  -22962  -22962   -4368
   20598  -22297  -23609   -4368
   20599  -21614  -24236   -4368
   20600  -20913  -24843   -4368
   20601  -20195  -25430   -4368
   20602  -19461  -25997   -4368
   20603  -18710  -26542   -4368
   20604  -17945  -27065   -4368
   20605  -17165  -27567   -4368
   20606  -16370  -28046   -4368
   20607  -15563  -28502   -4368
   20608  -14743  -28934   -4368
   20609  -13910  -29344   -4368
   20610  -13067  -29729   -4368
   20611  -12212  -30090   -4368
   20612  -11348  -30426   -4368
   20613  -10475  -30738   -4368
   20614   -9593  -31025   -4368
   20615   -8703  -31286   -4368
   20616   -7806  -31522   -4368
   20617   -6902  -31732   -4368
   20618   -5993  -31916   -4368
   20619   -5080  -32074   -4368
   20620   -4162  -32206   -4368
   20621   -3240  -32312   -4368
   20622   -2316  -32391   -4368
   20623   -1390  -32444   -4368
   20624    -463  -32471   -4368
   20625     463  -32471   -4368
   20626    1390  -32444   -4368
   20627    2316  -32391   -4368
   20628    3240  -32312   -4368
   20629    4162  -32206   -4368
   20630    5080  -32074   -4368
   20631    5993  -31916   -4368
   20632    6902  -31732   -4368
   20633    7806  -31522   -4368
   20634    8703  -31286   -4368
   20635    9593  -31025   -4368
   20636   10475  -30738   -4368
   20637   11348  -30426   -4368
   20638   12212  -30090   -4368
   20639   13067  -29729   -4368
   20640   13910  -29344   -4368
   20641   14743  -28934   -4368
   20642   15563  -28502   -4368
   20643   16370  -28046   -4368
   20644   17165  -27567   -4368
   20645   17945  -27065   -4368
   20646   18710  -26542   -4368
   20647   19461  -25997   -4368
   20648   20195  -25430   -4368
   20649   20913  -24843   -4368
   20650   21614  -24236   -4368
   20651   22297  -23609   -4368
   20652   22962  -22962   -4368
   20653   23609  -22297   -4368
   20654   24236  -21614   -4368
   20655   24843  -20913   -4368
   20656   25430  -20195   -4368
   20657   25997  -19461   -4368
   20658   26542  -18710   -4368
   20659   27065  -17945   -4368
   20660   27567  -17165   -4368
   20661   28046  -16370   -4368
   20662   28502  -15563   -4368
   20663   28934  -14743   -4368
   20664   29344  -13910   -4368
   20665   29729  -13067   -4368
   20666   30090  -12212   -4368
   20667   30426  -11348   -4368
   20668   30738  -10475   -4368
   20669   31025   -9593   -4368
   20670   31286   -8703   -4368
   20671   31522   -7806   -4368
   20672   31732   -6902   -4368
   20673   31916   -5993   -4368
   20674   32074   -5080   -4368
   20675   32206   -4162   -4368
   20676   32312   -3240   -4368
   20677   32391   -2316   -4368
   20678   32444   -1390   -4368
   20679   32471    -463   -4368
   20680   32418       0   -4766
   20681   32405     925   -4766
   20682   32365    1850   -4766
   20683   32299    2774   -4766
   20684   32207    3695   -4766
   20685   32088    4613   -4766
   20686   31943    5528   -4766
   20687   31772    6438   -4766
   20688   31576    7342   -4766
   20689   31353    8241   -4766
   20690   31105    9133   -4766
   20691   30831   10017   -4766
   20692   30533   10894   -4766
   20693   30209   11761   -4766
   20694   29861   12619   -4766
   20695   29488   13467   -4766
   20696   29092   14303   -4766
   20697   28672   15128   -4766
   20698   28228   15941   -4766
   20699   27761   16740   -4766
   20700   27272   17526   -4766
   20701   26760   18298   -4766
   20702   26227   19055   -4766
   20703   25672   19796   -4766
   20704   25096   20521   -4766
   20705   24500   21229   -4766
   20706   23884   21920   -4766
   20707   23248   22593   -4766
   20708   22593   23248   -4766
   20709   21920   23884   -4766
   20710   21229   24500   -4766
   20711   20521   25096   -4766
   20712   19796   25672   -4766
   20713   19055   26227   -4766
   20714   18298   26760   -4766
   20715   17526   27272   -4766
   20716   16740   27761   -4766
   20717   15941   28228   -4766
   20718   15128   28672   -4766
   20719   14303   29092   -4766
   20720   13467   29488   -4766
   20721   12619   29861   -4766
   20722   11761   30209   -4766
   20723   10894   30533   -4766
   20724   10017   30831   -4766
   20725    9133   31105   -4766
   20726    8241   31353   -4766
   20727    7342   31576   -4766
   20728    6438   31772   -4766
   20729    5528   31943   -4766
   20730    4613   32088   -4766
   20731    3695   32207   -4766
   20732    2774   32299   -4766
   20733    1850   32365   -4766
   20734     925   32405   -4766
   20735       0   32418   -4766
   20736    -925   32405   -4766
   20737   -1850   32365   -4766
   20738   -2774   32299   -4766
   20739   -3695   32207   -4766
   20740   -4613   32088   -4766
   20741   -5528   31943   -4766
   20742   -6438   31772   -4766
   20743   -7342   31576   -4766
   20744   -8241   31353   -4766
   20745   -9133   31105   -4766
   20746  -10017   30831   -4766
   20747  -10894   30533   -4766
   20748  -11761   30209   -4766
   20749  -12619   29861   -4766
   20750  -13467   29488   -4766
   20751  -14303   29092   -4766
   20752  -15128   28672   -4766
   20753  -15941   28228   -4766
   20754  -16740   27761   -4766
   20755  -17526   27272   -4766
   20756  -18298   26760   -4766
   20757  -19055   26227   -4766
   20758  -19796   25672   -4766
   20759  -20521   25096   -4766
   20760  -21229   24500   -4766
   20761  -21920   23884   -4766
   20762  -22593   23248   -4766
   20763  -23248   22593   -4766
   20764  -23884   21920   -4766
   20765  -24500   21229   -4766
   20766  -25096   20521   -4766
   20767  -25672   19796   -4766
   20768  -26227   19055   -4766
   20769  -26760   18298   -4766
   20770  -27272   17526   -4766
   20771  -27761   16740   -4766
   20772  -28228   15941   -4766
   20773  -28672   15128   -4766
   20774  -29092   14303   -4766
   20775  -29488   13467   -4766
   20776  -29861   12619   -4766
   20777  -30209   11761   -4766
   20778  -30533   10894   -4766
   20779  -30831   10017   -4766
   20780  -31105    9133   -4766
   20781  -31353    8241   -4766
   20782  -31576    7342   -4766
   20783  -31772    6438   -4766
   20784  -31943    5528   -4766
   20785  -32088    4613   -4766
   20786  -32207    3695   -4766
   20787  -32299    2774   -4766
   20788  -32365    1850   -4766
   20789  -32405     925   -4766
   20790  -32418       0   -4766
   20791  -32405    -925   -4766
   20792  -32365   -1850   -4766
   20793  -32299   -2774   -4766
   20794  -32207   -3695   -4766
   20795  -32088   -4613   -4766
   20796  -31943   -5528   -4766
   20797  -31772   -6438   -4766
   20798  -31576   -7342   -4766
   20799  -31353   -8241   -4766
   20800  -31105   -9133   -4766
   20801  -30831  -10017   -4766
   20802  -30533  -10894   -4766
   20803  -30209  -11761   -4766
   20804  -29861  -12619   -4766
   20805  -29488  -13467   -4766
   20806  -29092  -14303   -4766
   20807  -28672  -15128   -4766
   20808  -28228  -15941   -4766
   20809  -27761  -16740   -4766
   20810  -27272  -17526   -4766
   20811  -26760  -18298   -4766
   20812  -26227  -19055   -4766
   20813  -25672  -19796   -4766
   20814  -25096  -20521   -4766
   20815  -24500  -21229   -4766
   20816  -23884  -21920   -4766
   20817  -23248  -22593   -4766
   20818  -22593  -23248   -4766
   20819  -21920  -23884   -4766
   20820  -21229  -24500   -4766
   20821  -20521  -25096   -4766
   20822  -19796  -25672   -4766
   20823  -19055  -26227   -4766
   20824  -18298  -26760   -4766
   20825  -17526  -27272   -4766
   20826  -16740  -27761   -4766
   20827  -15941  -28228   -4766
   20828  -15128  -28672   -4766
   20829  -14303  -29092   -4766
   20830  -13467  -29488   -4766
   20831  -12619  -29861   -4766
   20832  -11761  -30209   -4766
   20833  -10894  -30533   -4766
   20834  -10017  -30831   -4766
   20835   -9133  -31105   -4766
   20836   -8241  -31353   -4766
   20837   -7342  -31576   -4766
   20838   -6438  -31772   -4766
   20839   -5528  -31943   -4766
   20840   -4613  -32088   -4766
   20841   -3695  -32207   -4766
   20842   -2774  -32299   -4766
   20843   -1850  -32365   -4766
   20844    -925  -32405   -4766
   20845       0  -32418   -4766
   20846     925  -32405   -4766
   20847    1850  -32365   -4766
   20848    2774  -32299   -4766
   20849    3695  -32207   -4766
   20850    4613  -32088   -4766
   20851    5528  -31943   -4766
   20852    6438  -31772   -4766
   20853    7342  -31576   -4766
   20854    8241  -31353   -4766
   20855    9133  -31105   -4766
   20856   10017  -30831   -4766
   20857   10894  -30533   -4766
   20858   11761  -30209   -4766
   20859   12619  -29861   -4766
   20860   13467  -29488   -4766
   20861   14303  -29092   -4766
   20862   15128  -28672   -4766
   20863   15941  -28228   -4766
   20864   16740  -27761   -4766
   20865   17526  -27272   -4766
   20866   18298  -26760   -4766
   20867   19055  -26227   -4766
   20868   19796  -25672   -4766
   20869   20521  -25096   -4766
   20870   21229  -24500   -4766
   20871   21920  -23884   -4766
   20872   22593  -23248   -4766
   20873   23248  -22593   -4766
   20874   23884  -21920   -4766
   20875   24500  -21229   -4766
   20876   25096  -20521   -4766
   20877   25672  -19796   -4766
   20878   26227  -19055   -4766
   20879   26760  -18298   -4766
   20880   27272  -17526   -4766
   20881   27761  -16740   -4766
   20882   28228  -15941   -4766
   20883   28672  -15128   -4766
   20884   29092  -14303   -4766
   20885   29488  -13467   -4766
   20886   29861  -12619   -4766
   20887   30209  -11761   -4766
   20888   30533  -10894   -4766
   20889   30831  -10017   -4766
   20890   31105   -9133   -4766
   20891   31353   -8241   -4766
   20892   31576   -7342   -4766
   20893   31772   -6438   -4766
   20894   31943   -5528   -4766
   20895   32088   -4613   -4766
   20896   32207   -3695   -4766
   20897   32299   -2774   -4766
   20898   32365   -1850   -4766
   20899   32405    -925   -4766
   20900   32354     462   -5163
   20901   32327    1385   -5163
   20902   32275    2308   -5163
   20903   32196    3229   -5163
   20904   32090    4147   -5163
   20905   31959    5061   -5163
   20906   31801    5972   -5163
   20907   31618    6878   -5163
   20908   31408    7778   -5163
   20909   31173    8671   -5163
   20910   30913    9558   -5163
